ID,age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y
10174,44,technician,single,secondary,no,1059,yes,no,unknown,9,may,1,-1,0,unknown,no
20175,37,management,married,secondary,no,5447,yes,yes,cellular,17,nov,1,-1,0,unknown,yes
20902,32,management,married,tertiary,no,312,no,no,cellular,11,aug,4,-1,0,unknown,no
13603,59,retired,married,primary,no,488,no,no,cellular,31,jul,2,-1,0,unknown,no
10895,34,management,married,tertiary,no,703,yes,no,cellular,14,apr,1,-1,0,unknown,yes
15164,30,services,married,unknown,no,840,no,no,cellular,29,jan,2,-1,0,unknown,no
14461,45,management,married,tertiary,no,726,yes,yes,cellular,18,jul,1,-1,0,unknown,no
11831,50,blue-collar,married,primary,no,480,yes,no,unknown,20,jun,5,-1,0,unknown,no
16657,55,management,divorced,tertiary,no,141,yes,no,cellular,28,jul,5,-1,0,unknown,no
17600,33,management,married,tertiary,no,4,yes,yes,cellular,24,jul,1,-1,0,unknown,no
12399,59,unemployed,married,primary,no,19102,no,no,cellular,5,feb,1,-1,0,unknown,no
21967,37,management,married,secondary,no,510,yes,no,cellular,21,aug,6,-1,0,unknown,no
19426,18,student,single,unknown,no,108,no,no,cellular,8,sep,1,-1,0,unknown,yes
22300,35,management,single,tertiary,no,-292,yes,no,cellular,18,may,2,272,6,failure,no
22040,58,blue-collar,married,primary,no,0,yes,no,unknown,29,may,2,-1,0,unknown,no
10159,52,blue-collar,married,primary,no,4660,no,no,cellular,18,aug,3,-1,0,unknown,no
15490,54,entrepreneur,married,secondary,yes,401,yes,no,cellular,11,may,1,-1,0,unknown,no
22153,35,technician,single,secondary,no,1693,yes,no,cellular,10,feb,1,-1,0,unknown,yes
13647,36,admin.,single,secondary,no,20,yes,no,unknown,6,may,1,-1,0,unknown,no
16542,35,admin.,single,tertiary,no,153,yes,no,cellular,13,may,3,302,3,other,no
15951,50,management,single,tertiary,no,567,yes,no,unknown,16,may,8,-1,0,unknown,no
16449,32,blue-collar,married,primary,no,8291,no,no,unknown,20,may,1,-1,0,unknown,no
15422,48,management,married,unknown,no,54,yes,no,unknown,16,may,7,-1,0,unknown,no
17628,38,admin.,married,secondary,no,271,no,no,cellular,7,apr,3,-1,0,unknown,no
17575,73,retired,divorced,primary,no,5028,no,no,cellular,4,dec,10,-1,0,unknown,yes
21412,52,management,married,tertiary,no,258,no,no,unknown,14,may,1,-1,0,unknown,no
18796,28,housemaid,single,tertiary,no,731,yes,no,cellular,6,feb,2,-1,0,unknown,no
17717,28,services,single,secondary,no,168,no,no,cellular,1,jun,3,140,2,success,yes
22433,53,self-employed,single,secondary,no,731,no,no,cellular,21,nov,2,-1,0,unknown,no
18383,30,services,divorced,secondary,no,704,yes,no,cellular,25,jul,10,-1,0,unknown,no
10969,29,blue-collar,married,primary,no,5,no,no,cellular,3,jun,1,-1,0,unknown,yes
20643,31,entrepreneur,single,tertiary,no,1957,no,no,cellular,4,feb,3,-1,0,unknown,no
10659,44,blue-collar,married,secondary,no,-99,yes,no,unknown,6,may,2,-1,0,unknown,no
10063,50,technician,divorced,secondary,no,148,yes,no,cellular,17,apr,2,-1,0,unknown,no
14145,27,admin.,married,secondary,no,1293,yes,no,cellular,8,apr,3,-1,0,unknown,yes
15723,38,management,married,tertiary,no,0,no,no,cellular,19,aug,2,-1,0,unknown,no
11894,35,blue-collar,married,secondary,no,229,no,no,unknown,26,may,3,-1,0,unknown,no
21218,29,admin.,divorced,secondary,no,883,no,yes,cellular,8,may,1,-1,0,unknown,no
12901,52,management,married,tertiary,no,575,no,no,unknown,3,jun,1,-1,0,unknown,no
14289,44,technician,divorced,secondary,no,0,yes,no,cellular,7,jul,4,-1,0,unknown,no
17505,37,services,single,secondary,no,1045,no,no,cellular,17,mar,2,41,1,failure,yes
13453,44,admin.,married,tertiary,no,6485,no,no,cellular,27,aug,19,-1,0,unknown,no
12152,42,technician,single,tertiary,no,2157,yes,yes,unknown,15,may,1,-1,0,unknown,no
15001,43,self-employed,married,tertiary,yes,310,yes,no,cellular,11,may,7,-1,0,unknown,no
12867,45,admin.,married,secondary,no,149,yes,no,unknown,23,may,3,-1,0,unknown,yes
11673,32,blue-collar,married,secondary,no,0,no,no,cellular,10,jul,1,-1,0,unknown,no
18013,37,self-employed,married,secondary,no,3396,no,no,cellular,18,aug,6,-1,0,unknown,no
19818,40,management,single,tertiary,no,-50,yes,no,cellular,12,may,2,350,1,failure,no
13877,25,services,single,secondary,no,229,yes,no,unknown,2,jun,2,-1,0,unknown,no
11591,51,services,divorced,secondary,no,-69,yes,no,unknown,7,may,3,-1,0,unknown,no
20603,33,technician,single,secondary,no,-32,no,no,cellular,25,aug,12,-1,0,unknown,no
18336,29,management,single,tertiary,no,368,yes,no,unknown,23,may,1,-1,0,unknown,no
20388,36,blue-collar,married,secondary,no,1797,yes,yes,cellular,17,nov,1,181,2,failure,no
17535,50,admin.,married,secondary,no,106,no,yes,cellular,7,aug,2,-1,0,unknown,no
17490,33,unemployed,married,secondary,no,1211,no,no,cellular,11,feb,1,188,1,success,yes
10121,35,blue-collar,single,primary,no,-123,yes,no,unknown,13,may,4,-1,0,unknown,no
12041,32,blue-collar,married,secondary,no,1,yes,no,unknown,8,may,1,-1,0,unknown,no
19565,52,management,married,unknown,no,2240,yes,no,unknown,13,may,1,-1,0,unknown,yes
18801,39,technician,single,secondary,no,300,no,no,cellular,10,sep,6,394,1,failure,no
11003,69,retired,married,secondary,no,0,no,no,cellular,28,apr,2,126,2,other,yes
11774,31,services,married,secondary,no,-30,yes,yes,cellular,17,jul,2,-1,0,unknown,no
16624,55,technician,married,secondary,yes,-308,no,no,cellular,2,feb,1,-1,0,unknown,yes
16374,52,services,married,tertiary,no,1135,yes,yes,unknown,13,may,5,-1,0,unknown,no
19722,44,management,married,tertiary,no,167,no,no,cellular,27,apr,2,-1,0,unknown,no
11808,34,blue-collar,single,secondary,no,381,yes,no,unknown,12,may,1,-1,0,unknown,no
13917,36,admin.,single,secondary,no,0,yes,yes,cellular,21,nov,1,189,1,failure,no
19112,30,admin.,single,tertiary,no,311,no,no,cellular,31,mar,2,-1,0,unknown,yes
17204,37,services,married,secondary,no,1543,yes,no,cellular,16,feb,2,-1,0,unknown,yes
12872,35,self-employed,single,tertiary,no,4294,no,no,unknown,26,jun,4,-1,0,unknown,no
22798,50,management,married,tertiary,no,5794,no,no,cellular,19,nov,1,-1,0,unknown,no
18064,30,services,single,secondary,no,140,yes,no,cellular,15,may,1,-1,0,unknown,yes
18740,55,self-employed,married,secondary,no,2408,no,no,telephone,20,nov,1,-1,0,unknown,no
20545,38,technician,married,tertiary,no,4383,no,no,cellular,4,feb,4,-1,0,unknown,yes
18352,41,blue-collar,married,secondary,no,338,yes,no,unknown,14,may,1,-1,0,unknown,no
22123,61,housemaid,married,tertiary,no,746,no,no,cellular,7,aug,4,-1,0,unknown,no
20927,48,services,married,unknown,no,1705,yes,no,unknown,5,may,1,-1,0,unknown,no
16071,42,management,married,tertiary,no,9261,yes,no,cellular,6,aug,2,-1,0,unknown,no
13404,43,blue-collar,married,primary,no,8,no,no,telephone,7,jul,5,-1,0,unknown,no
17893,48,housemaid,single,primary,no,1630,no,no,cellular,15,oct,1,-1,0,unknown,no
14561,52,blue-collar,married,secondary,no,580,no,no,cellular,21,nov,2,-1,0,unknown,yes
20540,29,services,single,primary,no,339,no,no,unknown,4,jul,3,-1,0,unknown,yes
20505,60,retired,divorced,tertiary,no,381,yes,no,cellular,17,apr,2,344,4,failure,no
16088,36,self-employed,married,tertiary,no,506,no,no,cellular,3,feb,1,92,3,success,no
22724,30,unemployed,single,secondary,no,79,no,yes,cellular,24,jul,1,-1,0,unknown,no
10011,34,blue-collar,married,primary,no,363,yes,no,cellular,18,may,5,-1,0,unknown,no
10381,50,technician,married,unknown,no,1268,yes,yes,unknown,29,may,2,-1,0,unknown,no
11839,41,blue-collar,married,primary,no,219,no,yes,unknown,18,jun,3,-1,0,unknown,yes
21548,55,blue-collar,divorced,secondary,no,496,no,yes,cellular,28,jul,4,-1,0,unknown,no
17976,29,self-employed,single,tertiary,no,655,no,no,cellular,23,mar,1,-1,0,unknown,yes
11657,57,management,married,secondary,no,139,no,no,cellular,17,aug,1,-1,0,unknown,no
19554,25,technician,single,secondary,no,218,yes,yes,cellular,28,jul,4,-1,0,unknown,no
10587,48,entrepreneur,married,secondary,no,0,no,yes,cellular,28,jul,2,-1,0,unknown,yes
22451,33,management,single,tertiary,no,259,no,no,cellular,8,apr,6,-1,0,unknown,no
22176,43,management,married,tertiary,no,248,no,no,cellular,7,aug,4,-1,0,unknown,no
17363,41,blue-collar,married,primary,no,-204,yes,yes,unknown,6,jun,1,-1,0,unknown,no
18420,43,technician,married,secondary,no,0,yes,yes,cellular,4,feb,8,204,5,failure,no
21918,60,retired,married,primary,no,0,yes,no,cellular,17,apr,3,343,1,other,no
10303,41,services,married,secondary,no,1445,no,no,cellular,21,nov,3,-1,0,unknown,no
16320,44,blue-collar,single,secondary,no,641,no,no,unknown,15,may,1,-1,0,unknown,no
17592,55,retired,married,tertiary,no,127,no,no,cellular,5,feb,2,-1,0,unknown,no
21787,36,blue-collar,married,secondary,no,1132,yes,yes,unknown,20,jun,2,-1,0,unknown,no
18624,34,blue-collar,married,secondary,no,398,yes,no,cellular,3,jun,2,-1,0,unknown,no
16827,59,unemployed,married,secondary,no,0,no,no,cellular,11,mar,1,-1,0,unknown,no
11718,37,technician,married,secondary,no,28,no,no,cellular,21,aug,2,-1,0,unknown,no
16586,53,technician,married,secondary,no,-3,no,no,unknown,5,may,1,-1,0,unknown,no
22158,39,blue-collar,divorced,secondary,no,150,no,no,cellular,29,jul,4,-1,0,unknown,no
18838,60,technician,married,secondary,no,10925,no,no,cellular,23,oct,3,185,1,success,yes
21266,48,management,married,tertiary,no,0,yes,no,cellular,6,sep,2,125,6,failure,yes
19669,42,services,married,tertiary,no,412,yes,no,telephone,19,nov,4,169,5,failure,no
12888,30,technician,married,secondary,no,207,yes,no,unknown,23,may,2,-1,0,unknown,no
17970,60,retired,divorced,secondary,no,496,yes,no,cellular,15,may,2,-1,0,unknown,yes
15788,53,services,divorced,secondary,no,0,no,no,cellular,12,mar,2,-1,0,unknown,yes
14833,45,admin.,married,secondary,no,111,yes,no,cellular,11,aug,1,-1,0,unknown,no
21682,40,technician,single,tertiary,no,1646,yes,no,cellular,2,feb,1,242,2,failure,yes
13629,37,housemaid,married,tertiary,no,166,yes,no,cellular,12,may,1,-1,0,unknown,no
10948,37,admin.,married,tertiary,no,23,yes,no,telephone,28,may,1,90,1,other,no
12439,34,management,married,tertiary,no,16,yes,no,telephone,29,sep,1,119,1,other,yes
18206,25,services,single,tertiary,no,12,no,no,cellular,12,jun,6,-1,0,unknown,yes
13307,28,admin.,married,secondary,no,172,yes,no,cellular,29,jan,1,248,2,other,no
13517,35,management,married,tertiary,yes,8,yes,no,cellular,22,jul,3,-1,0,unknown,no
21377,50,management,married,tertiary,no,3284,yes,no,cellular,4,feb,2,271,3,failure,no
13755,27,blue-collar,single,secondary,no,677,no,yes,telephone,31,jul,8,-1,0,unknown,no
13505,32,management,married,secondary,no,6217,yes,yes,cellular,18,nov,2,181,2,failure,no
18960,35,management,single,tertiary,no,2707,no,no,cellular,5,feb,1,-1,0,unknown,yes
13388,24,student,single,secondary,no,423,yes,no,unknown,5,may,3,-1,0,unknown,no
11458,34,technician,married,secondary,no,0,yes,no,cellular,23,jul,1,-1,0,unknown,no
22258,36,technician,married,secondary,no,1109,yes,no,unknown,23,may,5,-1,0,unknown,no
19859,55,admin.,married,secondary,no,1105,yes,yes,unknown,15,may,1,-1,0,unknown,no
12673,39,services,married,secondary,no,150,no,no,unknown,12,jun,2,-1,0,unknown,no
15852,23,technician,married,secondary,no,4,yes,no,cellular,20,apr,1,-1,0,unknown,no
17064,37,services,married,secondary,no,692,yes,no,telephone,20,nov,1,-1,0,unknown,no
19844,49,blue-collar,married,secondary,no,2039,yes,no,cellular,6,may,1,169,2,failure,yes
16886,49,blue-collar,divorced,secondary,no,23,no,no,cellular,17,nov,2,-1,0,unknown,no
19334,46,services,married,primary,no,830,yes,yes,cellular,11,jul,2,-1,0,unknown,no
15409,32,services,married,secondary,no,24,yes,yes,cellular,12,may,1,-1,0,unknown,no
22867,63,unknown,married,secondary,no,367,no,no,telephone,4,mar,1,178,6,failure,no
18592,32,technician,married,unknown,no,0,no,yes,cellular,21,nov,1,-1,0,unknown,no
21494,40,services,single,secondary,no,-61,yes,yes,unknown,16,may,9,-1,0,unknown,no
13275,55,management,married,tertiary,no,568,no,no,cellular,12,aug,10,-1,0,unknown,yes
16176,46,admin.,married,secondary,no,-42,no,yes,telephone,28,jul,12,-1,0,unknown,no
22439,39,unemployed,married,tertiary,no,1108,yes,no,cellular,18,nov,2,-1,0,unknown,no
15460,31,blue-collar,married,secondary,no,9714,yes,no,unknown,19,may,2,-1,0,unknown,no
19555,32,blue-collar,married,primary,no,104,yes,no,cellular,25,jul,3,-1,0,unknown,no
19874,33,blue-collar,married,secondary,no,463,yes,no,unknown,23,may,4,-1,0,unknown,no
10058,59,retired,married,primary,no,2074,no,no,cellular,21,dec,1,186,2,success,yes
14530,55,management,married,primary,no,2587,no,no,cellular,4,sep,2,94,2,success,yes
13194,35,technician,divorced,secondary,no,5724,yes,no,unknown,30,may,10,-1,0,unknown,yes
21158,48,blue-collar,married,primary,no,0,no,no,unknown,17,jun,2,-1,0,unknown,no
21247,43,self-employed,married,tertiary,no,819,no,no,unknown,20,jun,4,-1,0,unknown,no
10718,34,technician,married,secondary,no,1092,no,no,unknown,23,may,1,-1,0,unknown,no
16479,39,blue-collar,married,secondary,no,11854,yes,no,cellular,15,may,9,-1,0,unknown,no
16522,42,technician,single,secondary,no,1364,yes,no,unknown,15,may,6,-1,0,unknown,yes
12003,46,management,single,tertiary,no,3,no,no,cellular,8,jul,1,-1,0,unknown,no
13034,47,management,married,tertiary,no,2306,no,no,telephone,6,aug,4,-1,0,unknown,yes
12055,33,unemployed,single,tertiary,no,4874,no,no,telephone,22,feb,2,-1,0,unknown,no
21520,46,management,married,tertiary,no,0,yes,no,cellular,1,jun,2,-1,0,unknown,no
17056,44,management,single,secondary,no,-228,yes,yes,cellular,13,may,1,362,2,failure,no
20315,36,technician,single,secondary,no,27,yes,no,cellular,9,feb,1,260,2,success,yes
16297,33,management,married,tertiary,no,0,yes,no,cellular,28,jul,3,-1,0,unknown,no
15307,44,self-employed,married,tertiary,no,1196,no,no,cellular,20,aug,5,-1,0,unknown,yes
18368,36,unemployed,divorced,secondary,no,5,yes,no,cellular,8,jul,1,-1,0,unknown,no
21149,41,blue-collar,divorced,secondary,no,3622,no,no,unknown,19,jun,4,-1,0,unknown,yes
20883,57,technician,divorced,tertiary,no,96,no,no,cellular,21,aug,4,-1,0,unknown,yes
10993,37,management,single,secondary,no,34,yes,no,unknown,29,may,1,-1,0,unknown,no
19729,41,services,married,secondary,no,-459,yes,no,cellular,31,jul,2,-1,0,unknown,no
12646,35,technician,married,secondary,no,523,yes,yes,unknown,16,may,1,-1,0,unknown,no
15226,32,admin.,married,tertiary,no,2831,yes,no,cellular,18,nov,2,-1,0,unknown,no
12990,52,management,married,tertiary,no,583,no,no,cellular,17,may,1,181,3,success,yes
14080,43,admin.,single,secondary,no,733,yes,no,cellular,21,aug,1,88,4,success,yes
10655,34,blue-collar,single,secondary,no,3043,yes,yes,cellular,20,nov,1,-1,0,unknown,yes
18588,29,blue-collar,single,secondary,no,260,yes,no,unknown,2,jun,14,-1,0,unknown,yes
11672,33,blue-collar,married,primary,no,767,yes,no,unknown,9,may,3,-1,0,unknown,no
20008,43,technician,married,tertiary,no,2643,no,no,telephone,4,may,5,-1,0,unknown,yes
20186,46,management,married,tertiary,no,1038,yes,yes,unknown,15,may,3,-1,0,unknown,no
14756,31,services,married,secondary,no,238,yes,yes,unknown,9,may,2,-1,0,unknown,no
20838,32,admin.,single,secondary,no,13,yes,no,unknown,27,may,2,-1,0,unknown,no
22002,38,admin.,divorced,secondary,no,485,yes,no,cellular,2,feb,1,-1,0,unknown,no
21800,25,technician,single,secondary,no,1199,no,no,cellular,1,jun,1,-1,0,unknown,yes
16228,52,blue-collar,married,secondary,no,1493,no,no,cellular,8,aug,2,-1,0,unknown,no
12339,47,blue-collar,married,secondary,no,3630,yes,no,unknown,14,may,4,-1,0,unknown,no
11396,39,technician,married,secondary,no,-295,yes,no,unknown,2,jun,1,-1,0,unknown,no
10849,25,management,married,tertiary,no,4461,no,no,cellular,11,mar,5,-1,0,unknown,yes
11559,37,services,married,secondary,no,78,yes,no,unknown,7,may,2,-1,0,unknown,no
16173,37,management,married,tertiary,no,539,no,no,cellular,18,jan,2,115,3,failure,no
13336,35,unknown,married,unknown,no,0,no,no,unknown,6,jun,3,-1,0,unknown,no
10266,49,management,married,tertiary,no,108,no,no,cellular,26,aug,6,-1,0,unknown,no
16560,37,blue-collar,married,secondary,no,16727,yes,no,cellular,20,apr,2,-1,0,unknown,no
18261,50,management,married,tertiary,no,19,no,yes,cellular,23,jul,1,-1,0,unknown,no
14647,55,management,married,tertiary,no,16786,no,no,cellular,18,nov,1,-1,0,unknown,no
18197,27,blue-collar,single,primary,no,409,yes,no,cellular,18,may,4,301,2,success,no
15931,63,housemaid,married,tertiary,no,1528,no,no,cellular,18,jan,2,95,3,success,no
17303,30,management,single,tertiary,no,1041,no,no,cellular,5,aug,1,-1,0,unknown,no
15418,36,services,married,secondary,no,1694,yes,yes,unknown,23,may,6,-1,0,unknown,no
12307,38,housemaid,divorced,secondary,no,70,no,no,cellular,27,jan,4,92,4,success,yes
18087,29,admin.,married,secondary,no,544,no,yes,cellular,24,jul,2,-1,0,unknown,no
20829,33,technician,married,secondary,no,348,yes,no,cellular,7,may,2,294,1,success,no
14205,33,technician,married,tertiary,no,2586,no,no,cellular,11,aug,3,-1,0,unknown,no
14912,35,entrepreneur,married,tertiary,no,1194,no,yes,cellular,28,aug,10,-1,0,unknown,no
13496,38,services,married,secondary,no,1005,yes,yes,unknown,9,jun,2,-1,0,unknown,no
13065,41,self-employed,married,tertiary,no,355,yes,no,cellular,11,may,1,28,4,other,no
11884,41,technician,divorced,secondary,no,75,no,no,cellular,20,aug,2,-1,0,unknown,no
21538,74,housemaid,married,unknown,no,161,no,no,telephone,2,apr,1,-1,0,unknown,no
17514,42,blue-collar,divorced,primary,no,28,yes,no,cellular,8,may,5,-1,0,unknown,no
10170,37,blue-collar,single,secondary,no,3876,no,no,unknown,20,jun,12,-1,0,unknown,no
14194,34,blue-collar,married,primary,no,698,yes,no,cellular,4,may,5,-1,0,unknown,no
22131,32,blue-collar,single,primary,no,354,no,no,cellular,4,feb,1,196,8,failure,no
13916,40,blue-collar,married,secondary,no,440,yes,no,unknown,5,jun,2,-1,0,unknown,no
19256,28,admin.,married,secondary,no,358,no,no,cellular,4,feb,1,-1,0,unknown,no
13513,30,technician,married,secondary,no,769,yes,no,cellular,18,may,4,-1,0,unknown,no
12115,36,management,married,tertiary,no,9,no,no,cellular,11,aug,4,-1,0,unknown,yes
16054,34,blue-collar,married,secondary,no,0,yes,no,unknown,12,may,2,-1,0,unknown,no
15582,41,blue-collar,married,secondary,no,271,yes,no,cellular,17,nov,2,172,2,failure,no
21563,32,management,single,tertiary,no,2223,no,no,unknown,9,dec,1,-1,0,unknown,no
22445,29,technician,married,secondary,no,655,yes,no,cellular,3,feb,3,270,2,failure,no
21581,57,retired,married,secondary,no,-37,no,yes,cellular,7,jul,1,-1,0,unknown,no
19317,49,management,married,tertiary,yes,-6847,no,yes,cellular,21,jul,1,-1,0,unknown,no
22838,52,blue-collar,married,primary,no,1054,no,no,cellular,4,aug,1,-1,0,unknown,no
19595,32,services,single,secondary,no,1168,yes,no,cellular,16,nov,1,-1,0,unknown,yes
10048,29,unemployed,single,tertiary,no,1311,no,no,cellular,28,aug,1,-1,0,unknown,yes
10975,30,services,married,secondary,no,1286,yes,yes,cellular,17,jul,1,-1,0,unknown,no
11790,49,blue-collar,married,secondary,no,598,yes,no,cellular,15,may,6,-1,0,unknown,no
18601,56,management,married,tertiary,no,1803,no,no,cellular,20,nov,2,-1,0,unknown,no
13264,41,technician,single,secondary,no,5329,no,no,cellular,14,jul,2,-1,0,unknown,yes
17827,34,management,married,tertiary,no,336,yes,yes,unknown,8,may,2,-1,0,unknown,no
22114,37,unemployed,married,primary,no,236,yes,no,cellular,4,feb,1,-1,0,unknown,no
11456,53,technician,divorced,secondary,no,173,no,yes,unknown,1,jul,1,-1,0,unknown,no
21296,48,blue-collar,single,primary,no,623,yes,no,cellular,2,feb,2,-1,0,unknown,yes
11236,44,admin.,divorced,primary,no,429,yes,no,telephone,23,oct,1,-1,0,unknown,yes
14770,47,management,single,tertiary,no,372,no,no,cellular,15,jun,1,-1,0,unknown,yes
